,id,accident_risk
112798,630552,0.033016525
112799,630553,0.35389936
112800,630554,0.29865643
112801,630555,0.31175384
112802,630556,0.46001023
112803,630557,0.41540417
112804,630558,0.09726871
112805,630559,0.50627697
112806,630560,0.57037395
112807,630561,0.10315666
112808,630562,0.3465191
112809,630563,0.23531671
112810,630564,0.15381221
112811,630565,0.11460819
112812,630566,0.1679469
112813,630567,0.20748812
112814,630568,0.22257051
112815,630569,0.32684615
112816,630570,0.36653474
112817,630571,0.30755967
112818,630572,0.49917135
112819,630573,0.6639266
112820,630574,0.5606172
112821,630575,0.28771767
112822,630576,0.4697824
112823,630577,0.36514926
112824,630578,0.15140477
112825,630579,0.18824707
112826,630580,0.4819889
112827,630581,0.12984663
112828,630582,0.28662574
112829,630583,0.52981293
112830,630584,0.374623
112831,630585,0.08126244
112832,630586,0.36714315
112833,630587,0.55965924
112834,630588,0.36996046
112835,630589,0.45714438
112836,630590,0.34053445
112837,630591,0.32091188
112838,630592,0.8533899
112839,630593,0.20214953
112840,630594,0.36457822
112841,630595,0.54521495
112842,630596,0.45481545
112843,630597,0.29989326
112844,630598,0.2746977
112845,630599,0.26466307
112846,630600,0.41155088
112847,630601,0.26326895
112848,630602,0.2711356
112849,630603,0.21006976
112850,630604,0.52841485
112851,630605,0.18075508
112852,630606,0.31092674
112853,630607,0.6329798
112854,630608,0.57467276
112855,630609,0.2789761
112856,630610,0.48823404
112857,630611,0.32785645
112858,630612,0.3957523
112859,630613,0.21075115
112860,630614,0.11589371
112861,630615,0.7307377
112862,630616,0.13862029
112863,630617,0.38128865
112864,630618,0.47932845
112865,630619,0.38321066
112866,630620,0.31461093
112867,630621,0.54013526
112868,630622,0.26872924
112869,630623,0.4506478
112870,630624,0.34389648
112871,630625,0.29475537
112872,630626,0.41776016
112873,630627,0.15035436
112874,630628,0.57979673
112875,630629,0.255712
112876,630630,0.4781588
112877,630631,0.30344167
112878,630632,0.26010203
112879,630633,0.44954875
112880,630634,0.27079806
112881,630635,0.20240682
112882,630636,0.39852142
112883,630637,0.21819471
112884,630638,0.45810226
112885,630639,0.13321327
112886,630640,0.471322
112887,630641,0.32040703
112888,630642,0.23339266
112889,630643,0.46657282
112890,630644,0.2838908
112891,630645,0.3270163
112892,630646,0.36154303
112893,630647,0.5130785
112894,630648,0.60493976
112895,630649,0.29243323
112896,630650,0.32582387
112897,630651,0.24963582
112898,630652,0.56366915
112899,630653,0.25548565
112900,630654,0.28439596
112901,630655,0.23817383
112902,630656,0.6490389
112903,630657,0.33348003
112904,630658,0.52701885
112905,630659,0.20488575
112906,630660,0.18414125
112907,630661,0.40192705
112908,630662,0.53004384
112909,630663,0.46530446
112910,630664,0.544861
112911,630665,0.25486904
112912,630666,0.23390743
112913,630667,0.45495042
112914,630668,0.22821766
112915,630669,0.23076896
112916,630670,0.086360194
112917,630671,0.3217516
112918,630672,0.21460515
112919,630673,0.5390168
112920,630674,0.35276166
112921,630675,0.26696697
112922,630676,0.60636187
112923,630677,0.49488452
112924,630678,0.27863562
112925,630679,0.17326973
112926,630680,0.38323337
112927,630681,0.46959123
112928,630682,0.4573658
112929,630683,0.4739187
112930,630684,0.11994843
112931,630685,0.6780563
112932,630686,0.49492723
112933,630687,0.42282644
112934,630688,0.22250284
112935,630689,0.27012947
112936,630690,0.06745764
112937,630691,0.22222549
112938,630692,0.29300547
112939,630693,0.4288044
112940,630694,0.43622887
112941,630695,0.36996606
112942,630696,0.2674151
112943,630697,0.090612605
112944,630698,0.26641876
112945,630699,0.29324263
112946,630700,0.054542765
112947,630701,0.3335438
112948,630702,0.32103527
112949,630703,0.39551297
112950,630704,0.6718919
112951,630705,0.123957455
112952,630706,0.05141961
112953,630707,0.6422735
112954,630708,0.3762853
112955,630709,0.49155924
112956,630710,0.4097439
112957,630711,0.3634517
112958,630712,0.21844602
112959,630713,0.14984392
112960,630714,0.37804717
112961,630715,0.41504854
112962,630716,0.47736087
112963,630717,0.30196986
112964,630718,0.32649156
112965,630719,0.2054908
112966,630720,0.2685529
112967,630721,0.28648368
112968,630722,0.7133795
112969,630723,0.17213641
112970,630724,0.28813142
112971,630725,0.4117292
112972,630726,0.3310223
112973,630727,0.16877651
112974,630728,0.4769047
112975,630729,0.40943518
112976,630730,0.31815907
112977,630731,0.6292107
112978,630732,0.566227
112979,630733,0.24645776
112980,630734,0.7115081
112981,630735,0.5506293
112982,630736,0.31194177
112983,630737,0.27964568
112984,630738,0.37268642
112985,630739,0.3996306
112986,630740,0.22370487
112987,630741,0.089178465
112988,630742,0.31010196
112989,630743,0.57866144
112990,630744,0.04545941
112991,630745,0.3767763
112992,630746,0.39032987
112993,630747,0.34823105
112994,630748,0.29540375
112995,630749,0.30458894
112996,630750,0.06370571
112997,630751,0.41195598
112998,630752,0.5547569
112999,630753,0.2831919
113000,630754,0.7577348
113001,630755,0.32095957
113002,630756,0.45494413
113003,630757,0.24006504
113004,630758,0.07736256
113005,630759,0.3802369
113006,630760,0.7082611
113007,630761,0.30536583
113008,630762,0.6282431
113009,630763,0.08177631
113010,630764,0.26499578
113011,630765,0.12688269
113012,630766,0.25484046
113013,630767,0.4619458
113014,630768,0.33158672
113015,630769,0.31646135
113016,630770,0.4620862
113017,630771,0.50977004
113018,630772,0.30400622
113019,630773,0.11038484
113020,630774,0.27991998
113021,630775,0.1174807
113022,630776,0.7266839
113023,630777,0.5416384
113024,630778,0.21970212
113025,630779,0.6785079
113026,630780,0.29553923
113027,630781,0.09857552
113028,630782,0.43654463
113029,630783,0.29081643
113030,630784,0.36429724
113031,630785,0.28625605
113032,630786,0.40750355
113033,630787,0.34928775
113034,630788,0.22948079
113035,630789,0.3922926
113036,630790,0.36799395
113037,630791,0.20504741
113038,630792,0.16144288
113039,630793,0.24874799
113040,630794,0.2671708
113041,630795,0.44805154
113042,630796,0.6175989
113043,630797,0.2878089
113044,630798,0.45854765
113045,630799,0.38112232
113046,630800,0.37766007
113047,630801,0.33388147
113048,630802,0.1375207
113049,630803,0.4820461
113050,630804,0.32353452
113051,630805,0.35902536
113052,630806,0.32418656
113053,630807,0.4569068
113054,630808,0.1647038
113055,630809,0.2532565
113056,630810,0.42688644
113057,630811,0.6250779
113058,630812,0.42165062
113059,630813,0.17461841
113060,630814,0.32394108
113061,630815,0.44393486
113062,630816,0.46410385
113063,630817,0.19527733
113064,630818,0.2200307
113065,630819,0.42729202
113066,630820,0.3150951
113067,630821,0.42709082
113068,630822,0.3703208
113069,630823,0.27271813
113070,630824,0.4055372
113071,630825,0.34449095
113072,630826,0.77232295
113073,630827,0.29810634
113074,630828,0.29235253
113075,630829,0.19880834
113076,630830,0.42024165
113077,630831,0.17899458
113078,630832,0.29907456
113079,630833,0.32366034
113080,630834,0.67458224
113081,630835,0.3378406
113082,630836,0.1858568
113083,630837,0.18571076
113084,630838,0.25878003
113085,630839,0.5054205
113086,630840,0.3463876
113087,630841,0.34949872
113088,630842,0.46333063
113089,630843,0.25909677
113090,630844,0.072866745
113091,630845,0.43271673
113092,630846,0.23289031
113093,630847,0.5615114
113094,630848,0.55554044
113095,630849,0.41795895
113096,630850,0.36597037
113097,630851,0.5220951
113098,630852,0.46740314
113099,630853,0.3947213
113100,630854,0.13107792
113101,630855,0.65802264
113102,630856,0.18574016
113103,630857,0.63689876
113104,630858,0.119508184
113105,630859,0.49233425
113106,630860,0.40083742
113107,630861,0.20012079
113108,630862,0.3231492
113109,630863,0.34612298
113110,630864,0.17485324
113111,630865,0.15612939
113112,630866,0.43425098
113113,630867,0.3564914
113114,630868,0.1406952
113115,630869,0.33408326
113116,630870,0.07377217
113117,630871,0.15968242
113118,630872,0.3994703
113119,630873,0.47224835
113120,630874,0.5072229
113121,630875,0.6908904
113122,630876,0.35959154
113123,630877,0.47818252
113124,630878,0.2914157
113125,630879,0.13164267
113126,630880,0.3996338
113127,630881,0.36604545
113128,630882,0.2694985
113129,630883,0.46225742
113130,630884,0.25697038
113131,630885,0.47332934
113132,630886,0.25369745
113133,630887,0.49990407
113134,630888,0.23099317
113135,630889,0.1566982
113136,630890,0.4092541
113137,630891,0.29852238
113138,630892,0.14454491
113139,630893,0.2989312
113140,630894,0.30075142
113141,630895,0.36406776
113142,630896,0.3842505
113143,630897,0.42643368
113144,630898,0.46527725
113145,630899,0.41082725
113146,630900,0.3132971
113147,630901,0.56730825
113148,630902,0.47889632
113149,630903,0.33910757
113150,630904,0.2868855
113151,630905,0.18238774
113152,630906,0.4066174
113153,630907,0.3093099
113154,630908,0.49681947
113155,630909,0.23721291
113156,630910,0.4156992
113157,630911,0.35573304
113158,630912,0.24010012
113159,630913,0.35300335
113160,630914,0.17375092
113161,630915,0.44206113
113162,630916,0.39944765
113163,630917,0.44256556
113164,630918,0.4194069
113165,630919,0.63341117
113166,630920,0.57163185
113167,630921,0.32849184
113168,630922,0.44308633
113169,630923,0.2889905
113170,630924,0.14221045
113171,630925,0.30275166
113172,630926,0.29800284
113173,630927,0.47676462
113174,630928,0.6417163
113175,630929,0.16049218
113176,630930,0.35174447
113177,630931,0.19618894
113178,630932,0.3783885
113179,630933,0.33502015
113180,630934,0.10558603
113181,630935,0.49846208
113182,630936,0.2877454
113183,630937,0.43622628
113184,630938,0.21485266
113185,630939,0.30907103
113186,630940,0.31170073
113187,630941,0.86153084
113188,630942,0.6259686
113189,630943,0.38510758
113190,630944,0.36899963
113191,630945,0.43499902
113192,630946,0.34469274
113193,630947,0.48279446
113194,630948,0.21037376
113195,630949,0.47048137
113196,630950,0.74165773
113197,630951,0.12588595
113198,630952,0.42398256
113199,630953,0.18495491
113200,630954,0.41891146
113201,630955,0.5536764
113202,630956,0.7369377
113203,630957,0.55207425
113204,630958,0.2846511
113205,630959,0.62820196
113206,630960,0.340111
113207,630961,0.6570522
113208,630962,0.47795808
113209,630963,0.3140764
113210,630964,0.69578254
113211,630965,0.5302879
113212,630966,0.35773227
113213,630967,0.32810786
113214,630968,0.42131048
113215,630969,0.41333333
113216,630970,0.2822113
113217,630971,0.29966068
113218,630972,0.30757943
113219,630973,0.17555673
113220,630974,0.16854012
113221,630975,0.48959312
113222,630976,0.12934999
113223,630977,0.06957624
113224,630978,0.16605923
113225,630979,0.40669495
113226,630980,0.41388908
113227,630981,0.25313094
113228,630982,0.4315144
113229,630983,0.31334627
113230,630984,0.29282936
113231,630985,0.32805735
113232,630986,0.0897473
113233,630987,0.16968514
113234,630988,0.117365204
113235,630989,0.12708022
113236,630990,0.4081789
113237,630991,0.2231418
113238,630992,0.23282292
113239,630993,0.45861834
113240,630994,0.43306312
113241,630995,0.32542086
113242,630996,0.43052122
113243,630997,0.28735265
113244,630998,0.15658247
113245,630999,0.44879112
113246,631000,0.046176277
113247,631001,0.43209577
113248,631002,0.030949472
113249,631003,0.37260717
113250,631004,0.3406155
113251,631005,0.3847132
113252,631006,0.22266378
113253,631007,0.41150975
113254,631008,0.15202098
113255,631009,0.39953703
113256,631010,0.15248488
113257,631011,0.43114862
113258,631012,0.48073128
113259,631013,0.68006325
113260,631014,0.12375999
113261,631015,0.49737585
113262,631016,0.28773898
113263,631017,0.24466679
113264,631018,0.106242396
113265,631019,0.5759495
113266,631020,0.2817594
113267,631021,0.30055302
113268,631022,0.42365152
113269,631023,0.315404
113270,631024,0.2510651
113271,631025,0.33688655
113272,631026,0.36636165
113273,631027,0.8290741
113274,631028,0.41939995
113275,631029,0.3459332
113276,631030,0.34570217
113277,631031,0.3089423
113278,631032,0.3547235
113279,631033,0.46529853
113280,631034,0.2594549
113281,631035,0.26556548
113282,631036,0.28603718
113283,631037,0.47409466
113284,631038,0.394079
113285,631039,0.37122688
113286,631040,0.17802949
113287,631041,0.17500369
113288,631042,0.6504142
113289,631043,0.13843575
113290,631044,0.4475533
113291,631045,0.5676277
113292,631046,0.13058959
113293,631047,0.7250537
113294,631048,0.44183707
113295,631049,0.14922023
113296,631050,0.50133014
113297,631051,0.30946854
113298,631052,0.28315395
113299,631053,0.27506214
113300,631054,0.25581962
113301,631055,0.26220694
113302,631056,0.2229241
113303,631057,0.3527018
113304,631058,0.34083134
113305,631059,0.066816464
113306,631060,0.50251436
113307,631061,0.3207506
113308,631062,0.30045822
113309,631063,0.85848737
113310,631064,0.2344238
113311,631065,0.19801939
113312,631066,0.40462762
113313,631067,0.56508285
113314,631068,0.5361898
113315,631069,0.2948998
113316,631070,0.42132652
113317,631071,0.29848474
113318,631072,0.3371877
113319,631073,0.32107225
113320,631074,0.093345135
113321,631075,0.28725022
113322,631076,0.70524776
113323,631077,0.52593577
113324,631078,0.3336407
113325,631079,0.294199
113326,631080,0.2216934
113327,631081,0.34970993
113328,631082,0.24006431
113329,631083,0.37504628
113330,631084,0.28330755
113331,631085,0.2717596
113332,631086,0.32151905
113333,631087,0.5367465
113334,631088,0.46831357
113335,631089,0.6628125
113336,631090,0.5025147
113337,631091,0.042875167
113338,631092,0.20727466
113339,631093,0.33715802
113340,631094,0.28895038
113341,631095,0.3397537
113342,631096,0.32083836
113343,631097,0.14651689
113344,631098,0.33076167
113345,631099,0.41661835
113346,631100,0.4873857
113347,631101,0.24107184
113348,631102,0.057893842
113349,631103,0.33739263
113350,631104,0.2928027
113351,631105,0.12710467
113352,631106,0.14975683
113353,631107,0.16830869
113354,631108,0.37943217
113355,631109,0.31264958
113356,631110,0.2899389
113357,631111,0.2936878
113358,631112,0.32038108
113359,631113,0.4471239
113360,631114,0.35564125
113361,631115,0.33033237
113362,631116,0.3484948
113363,631117,0.6953792
113364,631118,0.162402
113365,631119,0.3128609
113366,631120,0.1506439
113367,631121,0.17138182
113368,631122,0.12558147
113369,631123,0.6565613
113370,631124,0.44383433
113371,631125,0.28183895
113372,631126,0.1313971
113373,631127,0.64296734
113374,631128,0.71453553
113375,631129,0.5545165
113376,631130,0.33938304
113377,631131,0.058772903
113378,631132,0.17224678
113379,631133,0.31290933
113380,631134,0.35079992
113381,631135,0.21955884
113382,631136,0.17348239
113383,631137,0.34729502
113384,631138,0.53952706
113385,631139,0.20459831
113386,631140,0.42699352
113387,631141,0.41913512
113388,631142,0.18624114
113389,631143,0.3001063
113390,631144,0.50842476
113391,631145,0.12619552
113392,631146,0.12960368
113393,631147,0.34837428
113394,631148,0.462827
113395,631149,0.27028024
113396,631150,0.49714407
113397,631151,0.1610021
113398,631152,0.367629
113399,631153,0.35284403
113400,631154,0.32055834
113401,631155,0.63635284
113402,631156,0.17755342
113403,631157,0.32733032
113404,631158,0.28511357
113405,631159,0.4588241
113406,631160,0.40181002
113407,631161,0.45707464
113408,631162,0.45474836
113409,631163,0.35535136
113410,631164,0.14219426
113411,631165,0.5301961
113412,631166,0.34029534
113413,631167,0.35266328
113414,631168,0.36626104
113415,631169,0.45701656
113416,631170,0.3970173
113417,631171,0.3254945
113418,631172,0.2950168
113419,631173,0.33861995
113420,631174,0.6460577
113421,631175,0.45760396
113422,631176,0.547076
113423,631177,0.4749743
113424,631178,0.26497406
113425,631179,0.49604794
113426,631180,0.47730628
113427,631181,0.53645825
113428,631182,0.22689857
113429,631183,0.4937931
113430,631184,0.14529844
113431,631185,0.22957885
113432,631186,0.35463226
113433,631187,0.35731858
113434,631188,0.55120456
113435,631189,0.3837321
113436,631190,0.26123923
113437,631191,0.17307392
113438,631192,0.12169665
113439,631193,0.20657404
113440,631194,0.36673868
113441,631195,0.28106782
113442,631196,0.2905057
113443,631197,0.5305093
113444,631198,0.19071661
113445,631199,0.316704
113446,631200,0.10917841
113447,631201,0.48159063
113448,631202,0.06035765
113449,631203,0.14774609
113450,631204,0.1849573
113451,631205,0.2696446
113452,631206,0.19090727
113453,631207,0.12981533
113454,631208,0.5451623
113455,631209,0.6342747
113456,631210,0.08985113
113457,631211,0.2699231
113458,631212,0.1572834
113459,631213,0.42195484
113460,631214,0.3374789
113461,631215,0.5058616
113462,631216,0.26282278
113463,631217,0.40942502
113464,631218,0.34428346
113465,631219,0.3255488
113466,631220,0.55696875
113467,631221,0.19388208
113468,631222,0.48088977
113469,631223,0.30435896
113470,631224,0.4092463
113471,631225,0.12513223
113472,631226,0.69345313
113473,631227,0.10115995
113474,631228,0.19578058
113475,631229,0.4749566
113476,631230,0.22562715
113477,631231,0.43414822
113478,631232,0.24387948
113479,631233,0.40301165
113480,631234,0.41388217
113481,631235,0.2672809
113482,631236,0.069248274
113483,631237,0.043527465
113484,631238,0.546614
113485,631239,0.36561102
113486,631240,0.38933802
113487,631241,0.1773888
113488,631242,0.2212018
113489,631243,0.3072504
113490,631244,0.5465796
113491,631245,0.17943032
113492,631246,0.34003255
113493,631247,0.05378352
113494,631248,0.5841276
113495,631249,0.2885377
113496,631250,0.33183137
113497,631251,0.41255304
113498,631252,0.1291503
113499,631253,0.4014887
113500,631254,0.3822351
113501,631255,0.18392889
113502,631256,0.14481273
113503,631257,0.28164527
113504,631258,0.24453554
113505,631259,0.57910424
113506,631260,0.3900043
113507,631261,0.433957
113508,631262,0.411781
113509,631263,0.45780906
113510,631264,0.2214315
113511,631265,0.5253109
113512,631266,0.36901397
113513,631267,0.19986506
113514,631268,0.4772667
113515,631269,0.31742585
113516,631270,0.18494211
113517,631271,0.48530823
113518,631272,0.28361577
113519,631273,0.23555958
113520,631274,0.37418643
113521,631275,0.17418829
113522,631276,0.31634396
113523,631277,0.5005178
113524,631278,0.6171928
113525,631279,0.6639495
113526,631280,0.13661397
113527,631281,0.32084215
113528,631282,0.15607809
113529,631283,0.25445613
113530,631284,0.377409
113531,631285,0.49916157
113532,631286,0.12794676
113533,631287,0.33874914
113534,631288,0.12519792
113535,631289,0.34500322
113536,631290,0.22047913
113537,631291,0.82613915
113538,631292,0.29066077
113539,631293,0.43501705
113540,631294,0.40027198
113541,631295,0.30404913
113542,631296,0.49309474
113543,631297,0.7397011
113544,631298,0.10785543
113545,631299,0.4569302
113546,631300,0.6293402
113547,631301,0.36716697
113548,631302,0.3600049
113549,631303,0.36622822
113550,631304,0.31885502
113551,631305,0.34488147
113552,631306,0.4101734
113553,631307,0.41938075
113554,631308,0.07583713
113555,631309,0.4094956
113556,631310,0.29780474
113557,631311,0.090489976
113558,631312,0.21630964
113559,631313,0.37674144
113560,631314,0.36483178
113561,631315,0.29544964
113562,631316,0.62624204
113563,631317,0.1272184
113564,631318,0.30001676
113565,631319,0.5296144
113566,631320,0.26101828
113567,631321,0.33244967
113568,631322,0.2542781
113569,631323,0.48888117
113570,631324,0.15626153
113571,631325,0.32147205
113572,631326,0.62158805
113573,631327,0.56580126
113574,631328,0.40901107
113575,631329,0.18102007
113576,631330,0.524873
113577,631331,0.4042498
113578,631332,0.30802128
113579,631333,0.20225102
113580,631334,0.15215845
113581,631335,0.5486634
113582,631336,0.028187063
113583,631337,0.31186986
113584,631338,0.2725266
113585,631339,0.30463246
113586,631340,0.07132875
113587,631341,0.2682596
113588,631342,0.50154763
113589,631343,0.26782593
113590,631344,0.7349133
113591,631345,0.6626642
113592,631346,0.27572894
113593,631347,0.43972042
113594,631348,0.3895998
113595,631349,0.16973098
113596,631350,0.4318947
113597,631351,0.22403418
113598,631352,0.42056075
113599,631353,0.2118828
113600,631354,0.34188545
113601,631355,0.12750871
113602,631356,0.21941698
113603,631357,0.18978328
113604,631358,0.36675414
113605,631359,0.6935507
113606,631360,0.29391527
113607,631361,0.3421061
113608,631362,0.41489106
113609,631363,0.2193144
113610,631364,0.6907994
113611,631365,0.2987629
113612,631366,0.12694873
113613,631367,0.40128797
113614,631368,0.29052183
113615,631369,0.3118578
113616,631370,0.53975195
113617,631371,0.41019157
113618,631372,0.18770523
113619,631373,0.62302554
113620,631374,0.5508178
113621,631375,0.6141033
113622,631376,0.367599
113623,631377,0.1756775
113624,631378,0.117278755
113625,631379,0.21634787
113626,631380,0.2583414
113627,631381,0.47768667
113628,631382,0.469567
113629,631383,0.30702287
113630,631384,0.2223289
113631,631385,0.15823063
113632,631386,0.10973496
113633,631387,0.16194256
113634,631388,0.7587793
113635,631389,0.26592174
113636,631390,0.20319045
113637,631391,0.40623125
113638,631392,0.37045768
113639,631393,0.3657155
113640,631394,0.57934153
113641,631395,0.4078621
113642,631396,0.4787363
113643,631397,0.24675253
113644,631398,0.69589907
113645,631399,0.38293684
113646,631400,0.12917396
113647,631401,0.32915926
113648,631402,0.20635594
113649,631403,0.21322775
113650,631404,0.29897237
113651,631405,0.25161633
113652,631406,0.36311594
113653,631407,0.11140694
113654,631408,0.44590095
113655,631409,0.34299704
113656,631410,0.06677042
113657,631411,0.3621571
113658,631412,0.17232746
113659,631413,0.43859968
113660,631414,0.21479626
113661,631415,0.12508431
113662,631416,0.36865273
113663,631417,0.18694909
113664,631418,0.12367018
113665,631419,0.36145824
113666,631420,0.18701974
113667,631421,0.33532667
113668,631422,0.5806903
113669,631423,0.56195486
113670,631424,0.14402784
113671,631425,0.40842342
113672,631426,0.13293444
113673,631427,0.33301324
113674,631428,0.5013362
113675,631429,0.12527213
113676,631430,0.4747993
113677,631431,0.55290043
113678,631432,0.3877605
113679,631433,0.3771167
113680,631434,0.39259148
113681,631435,0.3067297
113682,631436,0.10392962
113683,631437,0.47829705
113684,631438,0.37211633
113685,631439,0.50008684
113686,631440,0.47706985
113687,631441,0.08972027
113688,631442,0.2708858
113689,631443,0.2864514
113690,631444,0.13075076
113691,631445,0.41147658
113692,631446,0.13474515
113693,631447,0.33996558
113694,631448,0.61668277
113695,631449,0.22141352
113696,631450,0.40085667
113697,631451,0.33476073
113698,631452,0.2830554
113699,631453,0.16083723
113700,631454,0.5197748
113701,631455,0.22102642
113702,631456,0.1588853
113703,631457,0.50083965
113704,631458,0.49882406
113705,631459,0.6757084
113706,631460,0.4549635
113707,631461,0.31830043
113708,631462,0.22774214
113709,631463,0.34723634
113710,631464,0.19961573
113711,631465,0.21196921
113712,631466,0.19180405
113713,631467,0.38942352
113714,631468,0.4413797
113715,631469,0.3697238
113716,631470,0.38867056
113717,631471,0.46867552
113718,631472,0.46954778
113719,631473,0.24230812
113720,631474,0.14498205
113721,631475,0.42012382
113722,631476,0.5556086
113723,631477,0.3797977
113724,631478,0.63091433
113725,631479,0.35860583
113726,631480,0.33509386
113727,631481,0.47693262
113728,631482,0.58913815
113729,631483,0.6919775
113730,631484,0.6242416
113731,631485,0.3065741
113732,631486,0.24638622
113733,631487,0.30502123
113734,631488,0.4007593
113735,631489,0.4076367
113736,631490,0.41393015
113737,631491,0.052562956
113738,631492,0.344899
113739,631493,0.62166244
113740,631494,0.1884803
113741,631495,0.27996257
113742,631496,0.4753568
113743,631497,0.36687323
113744,631498,0.52421826
113745,631499,0.20261651
113746,631500,0.17521949
113747,631501,0.07207616
113748,631502,0.35950094
113749,631503,0.2008679
113750,631504,0.4198723
113751,631505,0.29841748
113752,631506,0.4476599
113753,631507,0.52635056
113754,631508,0.51098055
113755,631509,0.05783786
113756,631510,0.2405364
113757,631511,0.5703596
113758,631512,0.55389744
113759,631513,0.17928311
113760,631514,0.13459614
113761,631515,0.45905384
113762,631516,0.22140549
113763,631517,0.17890634
113764,631518,0.34469178
113765,631519,0.32268897
113766,631520,0.23804016
113767,631521,0.41794866
113768,631522,0.17497122
113769,631523,0.3473805
113770,631524,0.45566517
113771,631525,0.275901
113772,631526,0.10923236
113773,631527,0.67583853
113774,631528,0.31260413
113775,631529,0.36249617
113776,631530,0.12848206
113777,631531,0.20159708
113778,631532,0.12572482
113779,631533,0.19235887
113780,631534,0.6692513
113781,631535,0.33133203
113782,631536,0.32777706
113783,631537,0.38153154
113784,631538,0.09999248
113785,631539,0.35601646
113786,631540,0.18572323
113787,631541,0.33814594
113788,631542,0.3996808
113789,631543,0.55437535
113790,631544,0.2783925
113791,631545,0.411073
113792,631546,0.29901347
113793,631547,0.19502026
113794,631548,0.5169186
113795,631549,0.042739492
113796,631550,0.40444863
113797,631551,0.31506857
113798,631552,0.11218536
113799,631553,0.4270471
113800,631554,0.17220227
113801,631555,0.12936059
113802,631556,0.23031987
113803,631557,0.28979775
113804,631558,0.3290458
113805,631559,0.27093703
113806,631560,0.12995781
113807,631561,0.3472479
113808,631562,0.4067078
113809,631563,0.35400677
113810,631564,0.27395168
113811,631565,0.30197093
113812,631566,0.23805426
113813,631567,0.29165617
113814,631568,0.2978117
113815,631569,0.2530485
113816,631570,0.18354712
113817,631571,0.2735043
113818,631572,0.39735496
113819,631573,0.4360458
113820,631574,0.24959406
113821,631575,0.12038741
113822,631576,0.35739356
113823,631577,0.29366416
113824,631578,0.2043794
113825,631579,0.31290928
113826,631580,0.5551868
113827,631581,0.5753229
113828,631582,0.5929554
113829,631583,0.5591539
113830,631584,0.4869002
113831,631585,0.34068036
113832,631586,0.17781553
113833,631587,0.1848323
113834,631588,0.36569154
113835,631589,0.49676087
113836,631590,0.4111578
113837,631591,0.08952559
113838,631592,0.4114482
113839,631593,0.46600562
113840,631594,0.102411136
113841,631595,0.1636146
113842,631596,0.48781306
113843,631597,0.43076417
113844,631598,0.49963838
113845,631599,0.49854854
113846,631600,0.60630774
113847,631601,0.32170975
113848,631602,0.41331065
113849,631603,0.30294085
113850,631604,0.41313824
113851,631605,0.29000676
113852,631606,0.6266861
113853,631607,0.3334785
113854,631608,0.13002844
113855,631609,0.2883768
113856,631610,0.21331337
113857,631611,0.3962494
113858,631612,0.3992941
113859,631613,0.75943875
113860,631614,0.32941422
113861,631615,0.13345172
113862,631616,0.5881288
113863,631617,0.5037278
113864,631618,0.3618549
113865,631619,0.2571753
113866,631620,0.39980674
113867,631621,0.12665167
113868,631622,0.41376114
113869,631623,0.23404022
113870,631624,0.15751086
113871,631625,0.7442171
113872,631626,0.26318115
113873,631627,0.23733142
113874,631628,0.37124154
113875,631629,0.35859495
113876,631630,0.49973705
113877,631631,0.34797385
113878,631632,0.2651419
113879,631633,0.39141437
113880,631634,0.4900914
113881,631635,0.43811163
113882,631636,0.26577777
113883,631637,0.50048614
113884,631638,0.43641818
113885,631639,0.43082824
113886,631640,0.38634267
113887,631641,0.24100761
113888,631642,0.4115514
113889,631643,0.3200509
113890,631644,0.37868786
113891,631645,0.31688946
113892,631646,0.35679853
113893,631647,0.14650647
113894,631648,0.38600603
113895,631649,0.26248133
113896,631650,0.27695367
113897,631651,0.30390885
113898,631652,0.05822535
113899,631653,0.2098299
113900,631654,0.6810843
113901,631655,0.44696483
113902,631656,0.2936355
113903,631657,0.4272836
113904,631658,0.38405
113905,631659,0.06592931
113906,631660,0.5940566
113907,631661,0.6136429
113908,631662,0.058715295
113909,631663,0.31620082
113910,631664,0.27997866
113911,631665,0.17941236
113912,631666,0.6102785
113913,631667,0.12618981
113914,631668,0.3143106
113915,631669,0.49225092
113916,631670,0.3297443
113917,631671,0.30811384
113918,631672,0.1789719
113919,631673,0.13433105
113920,631674,0.4649267
113921,631675,0.26731715
113922,631676,0.48860127
113923,631677,0.42691892
113924,631678,0.1231893
113925,631679,0.46890458
113926,631680,0.33928338
113927,631681,0.41584173
113928,631682,0.695701
113929,631683,0.3122262
113930,631684,0.18185331
113931,631685,0.32325247
113932,631686,0.39999884
113933,631687,0.5774549
113934,631688,0.44315583
113935,631689,0.17573917
113936,631690,0.18978961
113937,631691,0.26145852
113938,631692,0.050215196
113939,631693,0.29638684
113940,631694,0.29252124
113941,631695,0.4793237
113942,631696,0.18932939
113943,631697,0.11582407
113944,631698,0.3247527
113945,631699,0.40880594
113946,631700,0.18424535
113947,631701,0.4658807
113948,631702,0.12674074
113949,631703,0.71462154
113950,631704,0.54675364
113951,631705,0.18380904
113952,631706,0.38279957
113953,631707,0.24770719
113954,631708,0.49482268
113955,631709,0.19217262
113956,631710,0.3188644
113957,631711,0.5542964
113958,631712,0.27394363
113959,631713,0.23561886
113960,631714,0.4107462
113961,631715,0.3143255
113962,631716,0.08810674
113963,631717,0.53066367
113964,631718,0.67639476
113965,631719,0.5542425
